city,station,pollutant_id,pollutant_avg,latitude,longitude,last_update
Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",PM10,148,26.912329,70.909168,09-07-2026 21:00:00
Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",NH3,,26.912329,70.909168,09-07-2026 21:00:00
Jalore,"Mudtra Sili, Jalore - RSPCB",NO2,9,25.344694,72.626208,09-07-2026 21:00:00
Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",PM2.5,67,24.588397,76.172782,09-07-2026 21:00:00
Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",SO2,6,24.588397,76.172782,09-07-2026 21:00:00
Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",CO,20,24.588397,76.172782,09-07-2026 21:00:00
Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",NH3,11,28.108988,75.386577,09-07-2026 21:00:00
Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",CO,17,28.108988,75.386577,09-07-2026 21:00:00
Jodhpur,"Mandor, Jodhpur - RSPCB",PM2.5,52,26.358805,73.047444,09-07-2026 21:00:00
Patiala,"Model Town, Patiala - PPCB",NO2,17,30.349388,76.366642,09-07-2026 21:00:00
Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",PM10,49,31.0325454,76.5623046,09-07-2026 21:00:00
Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",NO2,26,31.0325454,76.5623046,09-07-2026 21:00:00
Ajmer,"Civil Lines,  Ajmer - RSPCB",NO2,34,26.470859,74.646594,09-07-2026 21:00:00
Ajmer,"Civil Lines,  Ajmer - RSPCB",NH3,7,26.470859,74.646594,09-07-2026 21:00:00
Ajmer,"Civil Lines,  Ajmer - RSPCB",SO2,,26.470859,74.646594,09-07-2026 21:00:00
Ajmer,"Civil Lines,  Ajmer - RSPCB",OZONE,27,26.470859,74.646594,09-07-2026 21:00:00
Alwar,"Moti Doongri, Alwar - RSPCB",NO2,73,27.554793,76.611536,09-07-2026 21:00:00
Banswara,"Rati Talai, Banswara - RSPCB",NH3,2,23.55519,74.44001,09-07-2026 21:00:00
Banswara,"Rati Talai, Banswara - RSPCB",OZONE,28,23.55519,74.44001,09-07-2026 21:00:00
Baran,"Bamboliya, Baran - RSPCB",PM10,66,25.106006,76.469948,09-07-2026 21:00:00
Barmer,"Railway Colony, Barmer - RSPCB",NH3,4,25.747299,71.393989,09-07-2026 21:00:00
Barmer,"Railway Colony, Barmer - RSPCB",SO2,3,25.747299,71.393989,09-07-2026 21:00:00
Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",SO2,2,27.215415,77.50873,09-07-2026 21:00:00
Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",PM2.5,68,25.339605,74.618883,09-07-2026 21:00:00
Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",PM10,99,25.339605,74.618883,09-07-2026 21:00:00
Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",NO2,18,25.339605,74.618883,09-07-2026 21:00:00
Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",PM2.5,24,28.207266,76.829265,09-07-2026 21:00:00
Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",NO2,35,28.194909,76.862296,09-07-2026 21:00:00
Jodhpur,"Mandor, Jodhpur - RSPCB",SO2,4,26.358805,73.047444,09-07-2026 21:00:00
Jodhpur,"Collectorate, Jodhpur - RSPCB",CO,54,26.268249,73.0193853,09-07-2026 21:00:00
Jodhpur,"Collectorate, Jodhpur - RSPCB",OZONE,30,26.268249,73.0193853,09-07-2026 21:00:00
Jodhpur,"Jhalamand, Jodhpur - RSPCB",NO2,7,26.215415,73.070156,09-07-2026 21:00:00
Jodhpur,"Jhalamand, Jodhpur - RSPCB",CO,12,26.215415,73.070156,09-07-2026 21:00:00
Jodhpur,"Jhalamand, Jodhpur - RSPCB",OZONE,28,26.215415,73.070156,09-07-2026 21:00:00
Karauli,"Satyawati Vihar, Karauli - RSPCB",NO2,37,26.506177,77.025989,09-07-2026 21:00:00
Karauli,"Satyawati Vihar, Karauli - RSPCB",SO2,,26.506177,77.025989,09-07-2026 21:00:00
Karauli,"Satyawati Vihar, Karauli - RSPCB",CO,10,26.506177,77.025989,09-07-2026 21:00:00
Karauli,"Satyawati Vihar, Karauli - RSPCB",OZONE,59,26.506177,77.025989,09-07-2026 21:00:00
Khairthal,"New Anaj Mandi, Khairthal - RSPCB",PM10,,27.8015617,76.6365217,09-07-2026 21:00:00
Khairthal,"New Anaj Mandi, Khairthal - RSPCB",NO2,6,27.8015617,76.6365217,09-07-2026 21:00:00
Khairthal,"New Anaj Mandi, Khairthal - RSPCB",NH3,4,27.8015617,76.6365217,09-07-2026 21:00:00
Khairthal,"New Anaj Mandi, Khairthal - RSPCB",OZONE,28,27.8015617,76.6365217,09-07-2026 21:00:00
Kota,"Shrinath Puram, Kota - RSPCB",CO,28,25.14389,75.821256,09-07-2026 21:00:00
Kota,"Dhanmandi, Kota - RSPCB",NO2,19,25.16409,75.858137,09-07-2026 21:00:00
Nagaur,"Karni Colony, Nagaur - RSPCB",PM2.5,33,27.213494,73.734444,09-07-2026 21:00:00
Rourkela,"Fertilizer Township, Rourkela - OSPCB",NH3,,22.18972222,84.86277778,09-07-2026 21:00:00
Rourkela,"Fertilizer Township, Rourkela - OSPCB",SO2,11,22.18972222,84.86277778,09-07-2026 21:00:00
Suakati,"OMC Colony, Suakati - OSPCB",PM10,85,21.606865,85.510538,09-07-2026 21:00:00
Talcher,"Talcher Coalfields,Talcher - OSPCB",NH3,7,20.9360711,85.1707021,09-07-2026 21:00:00
Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",PM2.5,14,21.869985,85.167016,09-07-2026 21:00:00
Puducherry,"Jawahar Nagar, Puducherry - PPCC",CO,17,11.9309,79.8027,09-07-2026 21:00:00
Puducherry,"Jawahar Nagar, Puducherry - PPCC",OZONE,49,11.9309,79.8027,09-07-2026 21:00:00
Amritsar,"Golden Temple, Amritsar - PPCB",NH3,7,31.62,74.876512,09-07-2026 21:00:00
Amritsar,"Golden Temple, Amritsar - PPCB",SO2,14,31.62,74.876512,09-07-2026 21:00:00
Bathinda,"Hardev Nagar, Bathinda - PPCB",NO2,10,30.233011,74.907758,09-07-2026 21:00:00
Khanna,"Kalal Majra, Khanna - PPCB",PM2.5,40,30.736056,76.209694,09-07-2026 21:00:00
Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",PM2.5,65,30.649961,76.331442,09-07-2026 21:00:00
Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",PM10,108,30.649961,76.331442,09-07-2026 21:00:00
Virar,"Bolinj, Virar - MPCB",OZONE,23,19.445821,72.7988231,09-07-2026 21:00:00
Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB",NH3,,26.079047,91.875185,09-07-2026 21:00:00
Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",PM2.5,,25.5586,91.8985,09-07-2026 21:00:00
Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",PM10,,25.5586,91.8985,09-07-2026 21:00:00
Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",NH3,0,25.5586,91.8985,09-07-2026 21:00:00
Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",PM2.5,,23.7176342,92.7192841,09-07-2026 21:00:00
Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",PM10,,23.7176342,92.7192841,09-07-2026 21:00:00
Kohima,"PWD Junction, Kohima - NPCB",PM2.5,12,25.6635413,94.0989878,09-07-2026 21:00:00
Balasore,"Kalidaspur, Balasore - OSPCB",PM2.5,41,21.51161,86.89088,09-07-2026 21:00:00
Balasore,"Kalidaspur, Balasore - OSPCB",PM10,71,21.51161,86.89088,09-07-2026 21:00:00
Baripada,"Meher Colony, Baripada - OSPCB",OZONE,48,21.941841,86.728318,09-07-2026 21:00:00
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",PM2.5,17,20.24079,85.836784,09-07-2026 21:00:00
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",PM10,19,20.24079,85.836784,09-07-2026 21:00:00
Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",OZONE,18,28.194909,76.862296,09-07-2026 21:00:00
Bikaner,"MM Ground, Bikaner - RSPCB",NO2,16,28.018792,73.292658,09-07-2026 21:00:00
Bikaner,"MM Ground, Bikaner - RSPCB",NH3,7,28.018792,73.292658,09-07-2026 21:00:00
Bikaner,"MM Ground, Bikaner - RSPCB",SO2,3,28.018792,73.292658,09-07-2026 21:00:00
Bundi,"New Colony, Bundi - RSPCB",NH3,8,25.435774,75.644272,09-07-2026 21:00:00
Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",PM10,93,24.892047,74.623527,09-07-2026 21:00:00
Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",OZONE,61,24.892047,74.623527,09-07-2026 21:00:00
Churu,"Subash Chowk, Churu - RSPCB",PM2.5,12,28.296139,74.961696,09-07-2026 21:00:00
Dausa,"Khatikan Mohalla, Dausa - RSPCB",NO2,24,26.895552,76.334753,09-07-2026 21:00:00
Dausa,"Khatikan Mohalla, Dausa - RSPCB",CO,61,26.895552,76.334753,09-07-2026 21:00:00
Dholpur,"Raja Ganj, Dholpur - RSPCB",NH3,8,26.699557,77.898881,09-07-2026 21:00:00
Dungarpur,"Bhoiwada, Dungarpur - RSPCB",NH3,,23.837789,73.714926,09-07-2026 21:00:00
Dungarpur,"Bhoiwada, Dungarpur - RSPCB",CO,21,23.837789,73.714926,09-07-2026 21:00:00
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",OZONE,70,20.24079,85.836784,09-07-2026 21:00:00
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",PM10,69,20.34652,85.8163,09-07-2026 21:00:00
Bileipada,"Tata Township, Bileipada - OSPCB",NH3,5,22.06156703,85.47409613,09-07-2026 21:00:00
Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",PM2.5,25,21.8004996,83.8396977,09-07-2026 21:00:00
Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",PM10,66,20.94185,86.1151,09-07-2026 21:00:00
Cuttack,"CDA Area, Cuttack - OSPCB",PM2.5,51,20.48891,85.84768,09-07-2026 21:00:00
Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",OZONE,18,21.6439,85.599355,09-07-2026 21:00:00
Rourkela,"Raghunathpali, Rourkela - OSPCB",SO2,6,22.220833,84.809444,09-07-2026 21:00:00
Rourkela,"Raghunathpali, Rourkela - OSPCB",OZONE,11,22.220833,84.809444,09-07-2026 21:00:00
Rourkela,"Sector-2, Rourkela - OSPCB",SO2,,22.245,84.88111111,09-07-2026 21:00:00
Rourkela,"Sector-2, Rourkela - OSPCB",CO,20,22.245,84.88111111,09-07-2026 21:00:00
Rourkela,"Sector-2, Rourkela - OSPCB",OZONE,,22.245,84.88111111,09-07-2026 21:00:00
Sangli,"Vijay Nagar, Sangli - MPCB",PM2.5,18,16.5038,74.3623,09-07-2026 21:00:00
Sangli,"Vijay Nagar, Sangli - MPCB",OZONE,24,16.5038,74.3623,09-07-2026 21:00:00
Solapur,"Ratandeep Housing Society, Solapur - MPCB",PM2.5,27,17.65439,75.90649,09-07-2026 21:00:00
Solapur,"Ratandeep Housing Society, Solapur - MPCB",SO2,3,17.65439,75.90649,09-07-2026 21:00:00
Solapur,"Ratandeep Housing Society, Solapur - MPCB",CO,19,17.65439,75.90649,09-07-2026 21:00:00
Solapur,"Ratandeep Housing Society, Solapur - MPCB",OZONE,20,17.65439,75.90649,09-07-2026 21:00:00
Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",CO,11,17.6336264,75.9132495,09-07-2026 21:00:00
Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",OZONE,23,17.6336264,75.9132495,09-07-2026 21:00:00
Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",OZONE,28,19.235581,73.159121,09-07-2026 21:00:00
Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",PM10,99,19.2307571,73.155192,09-07-2026 21:00:00
Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",NO2,12,19.2307571,73.155192,09-07-2026 21:00:00
Virar,"Bolinj, Virar - MPCB",PM2.5,,19.445821,72.7988231,09-07-2026 21:00:00
Pali,"Indira Colony Vistar, Pali - RSPCB",NO2,24,25.771061,73.340227,09-07-2026 21:00:00
Rajsamand,"Dhoinda, Rajsamand - RSPCB",PM10,88,25.03636,73.883502,09-07-2026 21:00:00
Rajsamand,"Dhoinda, Rajsamand - RSPCB",SO2,7,25.03636,73.883502,09-07-2026 21:00:00
Rajsamand,"Dhoinda, Rajsamand - RSPCB",OZONE,66,25.03636,73.883502,09-07-2026 21:00:00
Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",NH3,,26.031443,76.359327,09-07-2026 21:00:00
Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",OZONE,53,26.031443,76.359327,09-07-2026 21:00:00
Sikar,"Radhakishan Pura, Sikar - RSPCB",PM10,92,27.608912,75.153302,09-07-2026 21:00:00
Sikar,"Radhakishan Pura, Sikar - RSPCB",SO2,3,27.608912,75.153302,09-07-2026 21:00:00
Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",PM2.5,,24.885261,72.857549,09-07-2026 21:00:00
Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",PM10,108,24.885261,72.857549,09-07-2026 21:00:00
Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",NO2,7,24.885261,72.857549,09-07-2026 21:00:00
Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",NH3,6,24.885261,72.857549,09-07-2026 21:00:00
Hyderabad,"Somajiguda, Hyderabad - TSPCB",SO2,12,17.417094,78.457437,09-07-2026 21:00:00
Hyderabad,"Somajiguda, Hyderabad - TSPCB",OZONE,28,17.417094,78.457437,09-07-2026 21:00:00
Hyderabad,"Central University, Hyderabad - TSPCB",CO,7,17.460103,78.334361,09-07-2026 21:00:00
Hyderabad,"New Malakpet, Hyderabad - TSPCB",NH3,3,17.37206,78.50864,09-07-2026 21:00:00
Hyderabad,"New Malakpet, Hyderabad - TSPCB",OZONE,26,17.37206,78.50864,09-07-2026 21:00:00
Hyderabad,"Zoo Park, Hyderabad - TSPCB",CO,23,17.349694,78.451437,09-07-2026 21:00:00
Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",CO,21,17.429398,78.569354,09-07-2026 21:00:00
Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",OZONE,25,17.429398,78.569354,09-07-2026 21:00:00
Hyderabad,"IITH Kandi, Hyderabad - TSPCB",CO,32,17.585705,78.126199,09-07-2026 21:00:00
Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",PM2.5,33,17.470431,78.566959,09-07-2026 21:00:00
Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",CO,23,17.470431,78.566959,09-07-2026 21:00:00
Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",OZONE,34,17.470431,78.566959,09-07-2026 21:00:00
Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",CO,21,17.544899,78.486949,09-07-2026 21:00:00
Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",OZONE,25,17.544899,78.486949,09-07-2026 21:00:00
Hyderabad,"Kokapet, Hyderabad - TSPCB",PM2.5,43,17.393559,78.339194,09-07-2026 21:00:00
Hyderabad,"Kokapet, Hyderabad - TSPCB",NO2,12,17.393559,78.339194,09-07-2026 21:00:00
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",NO2,38,17.4559458,78.4332152,09-07-2026 21:00:00
Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",PM10,36,28.557054,77.453663,09-07-2026 21:00:00
Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",OZONE,25,28.557054,77.453663,09-07-2026 21:00:00
Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",SO2,5,28.47272,77.482,09-07-2026 21:00:00
Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",OZONE,19,28.47272,77.482,09-07-2026 21:00:00
Hapur,"Anand Vihar, Hapur - UPPCB",NH3,1,28.725645,77.749675,09-07-2026 21:00:00
Hapur,"Anand Vihar, Hapur - UPPCB",CO,15,28.725645,77.749675,09-07-2026 21:00:00
Kanpur,"Nehru Nagar, Kanpur - UPPCB",NH3,,26.4703136,80.3229863,09-07-2026 21:00:00
Kanpur,"Nehru Nagar, Kanpur - UPPCB",OZONE,5,26.4703136,80.3229863,09-07-2026 21:00:00
Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",SO2,23,26.509954,80.249612,09-07-2026 21:00:00
Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",PM2.5,24,26.428282,80.327067,09-07-2026 21:00:00
Khurja,"Kalindi Kunj, Khurja - UPPCB",NH3,1,28.2348927,77.8683002,09-07-2026 21:00:00
Khurja,"Kalindi Kunj, Khurja - UPPCB",CO,40,28.2348927,77.8683002,09-07-2026 21:00:00
Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",PM2.5,30,26.90723,80.98579,09-07-2026 21:00:00
Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",CO,15,26.90723,80.98579,09-07-2026 21:00:00
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",CO,36,17.4559458,78.4332152,09-07-2026 21:00:00
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",OZONE,16,17.4559458,78.4332152,09-07-2026 21:00:00
Agartala,"Bardowali, Agartala - Tripura SPCB",PM10,,23.8175497,91.2726974,09-07-2026 21:00:00
Agra,"Shahjahan Garden, Agra - UPPCB",PM2.5,74,27.169338,78.03582,09-07-2026 21:00:00
Agra,"Rohta, Agra - UPPCB",PM10,37,27.106972,78.000111,09-07-2026 21:00:00
Agra,"Rohta, Agra - UPPCB",OZONE,14,27.106972,78.000111,09-07-2026 21:00:00
Agra,"Sanjay Palace, Agra - UPPCB",NO2,7,27.19865833,78.00598056,09-07-2026 21:00:00
Agra,"Shastripuram, Agra - UPPCB",PM2.5,32,27.19862,77.92066,09-07-2026 21:00:00
Agra,"Shastripuram, Agra - UPPCB",NO2,18,27.19862,77.92066,09-07-2026 21:00:00
Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM2.5,35,27.19412,77.96237,09-07-2026 21:00:00
Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM10,49,27.19412,77.96237,09-07-2026 21:00:00
Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",CO,16,28.964949,77.278761,09-07-2026 21:00:00
Moradabad,"Eco Herbal Park, Moradabad - UPPCB",PM10,44,28.840739,78.697531,09-07-2026 21:00:00
Moradabad,"Employment Office, Moradabad - UPPCB",SO2,28,28.88528,78.7388,09-07-2026 21:00:00
Moradabad,"Buddhi Vihar, Moradabad - UPPCB",NH3,5,28.83526,78.7446,09-07-2026 21:00:00
Moradabad,"Jigar Colony, Moradabad - UPPCB",SO2,45,28.856664,78.772638,09-07-2026 21:00:00
Moradabad,"Jigar Colony, Moradabad - UPPCB",CO,40,28.856664,78.772638,09-07-2026 21:00:00
Moradabad,"Jigar Colony, Moradabad - UPPCB",OZONE,19,28.856664,78.772638,09-07-2026 21:00:00
Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",PM2.5,,29.4723508,77.7194031,09-07-2026 21:00:00
Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",CO,33,29.4723508,77.7194031,09-07-2026 21:00:00
Noida,"Sector - 125, Noida - UPPCB",PM2.5,,28.5447608,77.3231257,09-07-2026 21:00:00
Noida,"Sector - 125, Noida - UPPCB",PM10,19,28.5447608,77.3231257,09-07-2026 21:00:00
Noida,"Sector-116, Noida - UPPCB",NO2,,28.56923,77.393848,09-07-2026 21:00:00
Noida,"Sector-116, Noida - UPPCB",CO,52,28.56923,77.393848,09-07-2026 21:00:00
Prayagraj,"Jhunsi, Prayagraj - UPPCB",SO2,18,25.425602,81.917152,09-07-2026 21:00:00
Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",CO,8,24.885261,72.857549,09-07-2026 21:00:00
Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",OZONE,,29.931624,73.864511,09-07-2026 21:00:00
Tonk,"Shastri Nagar, Tonk - RSPCB",PM10,68,26.159933,75.780517,09-07-2026 21:00:00
Tonk,"Shastri Nagar, Tonk - RSPCB",NH3,4,26.159933,75.780517,09-07-2026 21:00:00
Udaipur,"Ashok Nagar, Udaipur - RSPCB",PM2.5,105,24.5886166,73.6321397,09-07-2026 21:00:00
Gangtok,"Zero Point GICI, Gangtok - SSPCB",PM10,,27.33853,88.614099,09-07-2026 21:00:00
Chennai,"Kodungaiyur, Chennai - TNPCB",PM2.5,51,13.1278,80.2642,09-07-2026 21:00:00
Chennai,"Kodungaiyur, Chennai - TNPCB",OZONE,29,13.1278,80.2642,09-07-2026 21:00:00
Chennai,"Manali, Chennai - CPCB",CO,33,13.164544,80.26285,09-07-2026 21:00:00
Chennai,"Manali, Chennai - CPCB",OZONE,9,13.164544,80.26285,09-07-2026 21:00:00
Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM2.5,12,28.406963,77.849831,09-07-2026 21:00:00
Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",OZONE,9,28.406963,77.849831,09-07-2026 21:00:00
Firozabad,"Vibhab Nagar, Firozabad - UPPCB",SO2,1,27.1594,78.3953,09-07-2026 21:00:00
Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",PM2.5,19,28.646233,77.358075,09-07-2026 21:00:00
Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",NO2,28,28.646233,77.358075,09-07-2026 21:00:00
Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",OZONE,31,28.694528,77.494705,09-07-2026 21:00:00
Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",PM2.5,21,28.6603346,77.3572563,09-07-2026 21:00:00
Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",CO,60,28.6603346,77.3572563,09-07-2026 21:00:00
Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",NH3,1,26.730136,83.433859,09-07-2026 21:00:00
Dindigul,"Mendonsa Colony, Dindigul - TNPCB",SO2,,10.358535,77.984321,09-07-2026 21:00:00
Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",OZONE,,13.4127,80.1081,09-07-2026 21:00:00
Madurai,"Uchapatti, Madurai - TNPCB",CO,22,9.865935,78.022669,09-07-2026 21:00:00
Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",PM10,58,8.816428,78.099039,09-07-2026 21:00:00
Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",NO2,15,8.816428,78.099039,09-07-2026 21:00:00
Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",NH3,3,17.528544,78.286195,09-07-2026 21:00:00
Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",NH3,1,17.5316895,78.218939,09-07-2026 21:00:00
Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",OZONE,22,17.5316895,78.218939,09-07-2026 21:00:00
Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",SO2,30,25.494,81.863,09-07-2026 21:00:00
Raebareli,"Anand Nagar, Raebareli - UPPCB",PM2.5,40,26.219512,81.237648,09-07-2026 21:00:00
Raebareli,"Anand Nagar, Raebareli - UPPCB",NH3,11,26.219512,81.237648,09-07-2026 21:00:00
Raebareli,"Indira Nagar, Raebareli - NTPC Unchahar",PM2.5,,26.207781,81.245571,09-07-2026 21:00:00
Varanasi,"Ardhali Bazar, Varanasi - UPPCB",PM2.5,52,25.3505986,82.9083074,09-07-2026 21:00:00
Vrindavan,"Omex Eternity, Vrindavan - UPPCB",PM10,26,27.571409,77.655757,09-07-2026 21:00:00
Vrindavan,"Omex Eternity, Vrindavan - UPPCB",NO2,27,27.571409,77.655757,09-07-2026 21:00:00
Mathura,"Pali Dungra, Mathura - UPPCB",PM10,,27.410954,77.550619,09-07-2026 21:00:00
Mathura,"Pali Dungra, Mathura - UPPCB",NH3,1,27.410954,77.550619,09-07-2026 21:00:00
Meerut,"MIET College, Meerut - UPPCB",SO2,1,28.972677,77.641018,09-07-2026 21:00:00
Moradabad,"Transport Nagar, Moradabad - UPPCB",OZONE,32,28.802625,78.753728,09-07-2026 21:00:00
Moradabad,"Eco Herbal Park, Moradabad - UPPCB",PM2.5,38,28.840739,78.697531,09-07-2026 21:00:00
Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",NH3,,30.075911,78.2859547,09-07-2026 21:00:00
Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",CO,37,30.075911,78.2859547,09-07-2026 21:00:00
Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",OZONE,9,30.075911,78.2859547,09-07-2026 21:00:00
Asansol,"Mahabir Colliery, Asansol - WBPCB",CO,40,23.618183,87.105718,09-07-2026 21:00:00
Asansol,"Evelyn Lodge, Asansol - WBPCB",NH3,4,23.697936,86.944395,09-07-2026 21:00:00
Asansol,"Evelyn Lodge, Asansol - WBPCB",SO2,76,23.697936,86.944395,09-07-2026 21:00:00
Asansol,"Asansol Court Area, Asansol - WBPCB",PM2.5,44,23.685297,86.945968,09-07-2026 21:00:00
Asansol,"Asansol Court Area, Asansol - WBPCB",NH3,3,23.685297,86.945968,09-07-2026 21:00:00
Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",NH3,5,23.616515,87.119133,09-07-2026 21:00:00
Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",NO2,14,22.7605581,88.3617589,09-07-2026 21:00:00
Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",NH3,2,23.508764,87.35444,09-07-2026 21:00:00
Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",CO,,23.567923,87.306843,09-07-2026 21:00:00
Haldia,"Priyambada Housing Estate, Haldia - WBPCB",NH3,4,22.06047,88.109737,09-07-2026 21:00:00
Haldia,"Priyambada Housing Estate, Haldia - WBPCB",CO,30,22.06047,88.109737,09-07-2026 21:00:00
Howrah,"Ghusuri, Howrah - WBPCB",PM2.5,53,22.611968,88.347422,09-07-2026 21:00:00
Howrah,"Ghusuri, Howrah - WBPCB",NO2,56,22.611968,88.347422,09-07-2026 21:00:00
Howrah,"Ghusuri, Howrah - WBPCB",SO2,8,22.611968,88.347422,09-07-2026 21:00:00
Howrah,"Ghusuri, Howrah - WBPCB",CO,26,22.611968,88.347422,09-07-2026 21:00:00
Howrah,"Padmapukur, Howrah - WBPCB",CO,59,22.5687319,88.2797276,09-07-2026 21:00:00
Kolkata,"Victoria, Kolkata - WBPCB",NH3,8,22.5448082,88.3403691,09-07-2026 21:00:00
Kolkata,"Fort William, Kolkata - WBPCB",NO2,20,22.55664,88.342674,09-07-2026 21:00:00
Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",PM2.5,27,22.51106,88.35142,09-07-2026 21:00:00
Kolkata,"Ballygunge, Kolkata - WBPCB",CO,12,22.5367507,88.3638022,09-07-2026 21:00:00
Kolkata,"Jadavpur, Kolkata - WBPCB",PM2.5,50,22.49929,88.36917,09-07-2026 21:00:00
Kolkata,"Jadavpur, Kolkata - WBPCB",NO2,19,22.49929,88.36917,09-07-2026 21:00:00
Kolkata,"Bidhannagar, Kolkata - WBPCB",PM10,60,22.58157048,88.41002457,09-07-2026 21:00:00
